"","gutenberg_id","text"
"4873",1661,"she could not ascend . swiftly i threw off my clothes , pulled on"
"4874",1661,"those of a beggar , and put on my pigments and wig . even a wifes"
"4875",1661,"eyes could not pierce so complete a disguise . but then it"
"4876",1661,"occurred to me that there might be a search in the room , and that"
"4877",1661,"the clothes might betray me . i threw open the window , reopening"
"4878",1661,"by my violence a small cut which i had inflicted upon myself in"
"4879",1661,"the bedroom that morning . then i seized my coat , which was"
"4880",1661,"weighted by the coppers which i had just transferred to it from"
"4881",1661,"the leather bag in which i carried my takings . i hurled it out of"
"4882",1661,"the window , and it disappeared into the thames . the other clothes"
"4883",1661,"would have followed , but at that moment there was a rush of"
"4884",1661,"constables up the stair , and a few minutes after i found , rather ,"
"4885",1661,"i confess , to my relief , that instead of being identified as mister"
"4886",1661,"neville st . clair , i was arrested as his murderer ."
"4887",1661,"i do not know that there is anything else for me to explain . i"
"4888",1661,"was determined to preserve my disguise as long as possible , and"
"4889",1661,"hence my preference for a dirty face . knowing that my wife would"
"4890",1661,"be terribly anxious , i slipped off my ring and confided it to the"
"4891",1661,"lascar at a moment when no constable was watching me , together"
"4892",1661,"with a hurried scrawl , telling her that she had no cause to"
"4893",1661,"fear ."
"4894",1661,"that note only reached her yesterday , said holmes ."
"4895",1661,"good god ! what a week she must have spent !"
"4896",1661,"the police have watched this lascar , said inspector bradstreet ,"
"4897",1661,"and i can quite understand that he might find it difficult to"
"4898",1661,"post a letter unobserved . probably he handed it to some sailor"
"4899",1661,"customer of his , who forgot all about it for some days ."
"4900",1661,"that was it , said holmes , nodding approvingly i have no doubt"
"4901",1661,"of it . but have you never been prosecuted for begging"
"4902",1661,"many times but what was a fine to me"
"4903",1661,"it must stop here , however , said bradstreet . if the police are"
"4904",1661,"to hush this thing up , there must be no more of hugh boone ."
"4905",1661,"i have sworn it by the most solemn oaths which a man can take ."
"4906",1661,"in that case i think that it is probable that no further steps"
"4907",1661,"may be taken . but if you are found again , then all must come out ."
"4908",1661,"i am sure , mister holmes , that we are very much indebted to you for"
"4909",1661,"having cleared the matter up . i wish i knew how you reach your"
"4910",1661,"results ."
"4911",1661,"i reached this one , said my friend , by sitting upon five"
"4912",1661,"pillows and consuming an ounce of shag . i think , watson , that if"
"4913",1661,"we drive to baker street we shall just be in time for breakfast ."
"4914",1661,"i had called upon my friend sherlock holmes upon the second"
"4915",1661,"morning after christmas , with the intention of wishing him the"
"4916",1661,"compliments of the season . he was lounging upon the sofa in a"
"4917",1661,"purple dressinggown , a piperack within his reach upon the"
"4918",1661,"right , and a pile of crumpled morning papers , evidently newly"
"4919",1661,"studied , near at hand . beside the couch was a wooden chair , and"
"4920",1661,"on the angle of the back hung a very seedy and disreputable"
"4921",1661,"hardfelt hat , much the worse for wear , and cracked in several"
"4922",1661,"places . a lens and a forceps lying upon the seat of the chair"
"4923",1661,"suggested that the hat had been suspended in this manner for the"
"4924",1661,"purpose of examination ."
"4925",1661,"you are engaged , said i perhaps i interrupt you ."
"4926",1661,"not at all . i am glad to have a friend with whom i can discuss"
"4927",1661,"my results . the matter is a perfectly trivial one he jerked his"
"4928",1661,"thumb in the direction of the old hat but there are points in"
"4929",1661,"connection with it which are not entirely devoid of interest and"
"4930",1661,"even of instruction ."
"4931",1661,"i seated myself in his armchair and warmed my hands before his"
"4932",1661,"crackling fire , for a sharp frost had set in , and the windows"
"4933",1661,"were thick with the ice crystals . i suppose , i remarked , that ,"
"4934",1661,"homely as it looks , this thing has some deadly story linked on to"
"4935",1661,"it that it is the clue which will guide you in the solution of"
"4936",1661,"some mystery and the punishment of some crime ."
"4937",1661,"no , no . no crime , said sherlock holmes , laughing . only one of"
"4938",1661,"those whimsical little incidents which will happen when you have"
"4939",1661,"four million human beings all jostling each other within the"
"4940",1661,"space of a few square miles . amid the action and reaction of so"
"4941",1661,"dense a swarm of humanity , every possible combination of events"
"4942",1661,"may be expected to take place , and many a little problem will be"
"4943",1661,"presented which may be striking and bizarre without being"
"4944",1661,"criminal . we have already had experience of such ."
"4945",1661,"so much so , i remarked , that of the last six cases which i"
"4946",1661,"have added to my notes , three have been entirely free of any"
"4947",1661,"legal crime ."
"4948",1661,"precisely . you allude to my attempt to recover the irene adler"
"4949",1661,"papers , to the singular case of miss mary sutherland , and to the"
"4950",1661,"adventure of the man with the twisted lip . well , i have no doubt"
"4951",1661,"that this small matter will fall into the same innocent category ."
"4952",1661,"you know peterson , the commissionaire"
"4953",1661,"yes ."
"4954",1661,"it is to him that this trophy belongs ."
"4955",1661,"it is his hat ."
"4956",1661,"no , no , he found it . its owner is unknown . i beg that you will"
"4957",1661,"look upon it not as a battered billycock but as an intellectual"
"4958",1661,"problem . and , first , as to how it came here . it arrived upon"
"4959",1661,"christmas morning , in company with a good fat goose , which is , i"
"4960",1661,"have no doubt , roasting at this moment in front of petersons"
"4961",1661,"fire . the facts are these about four oclock on christmas"
"4962",1661,"morning , peterson , who , as you know , is a very honest fellow , was"
"4963",1661,"returning from some small jollification and was making his way"
"4964",1661,"homeward down tottenham court road . in front of him he saw , in"
"4965",1661,"the gaslight , a tallish man , walking with a slight stagger , and"
"4966",1661,"carrying a white goose slung over his shoulder . as he reached the"
"4967",1661,"corner of goodge street , a row broke out between this stranger"
"4968",1661,"and a little knot of roughs . one of the latter knocked off the"
"4969",1661,"mans hat , on which he raised his stick to defend himself and ,"
"4970",1661,"swinging it over his head , smashed the shop window behind him ."
"4971",1661,"peterson had rushed forward to protect the stranger from his"
"4972",1661,"assailants but the man , shocked at having broken the window , and"
"4973",1661,"seeing an officiallooking person in uniform rushing towards him ,"
"4974",1661,"dropped his goose , took to his heels , and vanished amid the"
"4975",1661,"labyrinth of small streets which lie at the back of tottenham"
"4976",1661,"court road . the roughs had also fled at the appearance of"
"4977",1661,"peterson , so that he was left in possession of the field of"
"4978",1661,"battle , and also of the spoils of victory in the shape of this"
"4979",1661,"battered hat and a most unimpeachable christmas goose ."
"4980",1661,"which surely he restored to their owner"
"4981",1661,"my dear fellow , there lies the problem . it is true that for"
"4982",1661,"mistress henry baker was printed upon a small card which was tied to"
"4983",1661,"the birds left leg , and it is also true that the initials h ."
"4984",1661,"b . are legible upon the lining of this hat , but as there are"
"4985",1661,"some thousands of bakers , and some hundreds of henry bakers in"
"4986",1661,"this city of ours , it is not easy to restore lost property to any"
"4987",1661,"one of them ."
"4988",1661,"what , then , did peterson do"
"4989",1661,"he brought round both hat and goose to me on christmas morning ,"
"4990",1661,"knowing that even the smallest problems are of interest to me ."
"4991",1661,"the goose we retained until this morning , when there were signs"
"4992",1661,"that , in spite of the slight frost , it would be well that it"
"4993",1661,"should be eaten without unnecessary delay . its finder has carried"
"4994",1661,"it off , therefore , to fulfil the ultimate destiny of a goose ,"
"4995",1661,"while i continue to retain the hat of the unknown gentleman who"
